Sampled date,Collected by,Collected from,Customer id,Date authorised,Description,Group id,Id Numeric,Id Text,Job Name,Motivo ekuis,Obser ekuis,Product,Reception notes,Record id,Sample name,Sample type,Sampling point,Table name,Template id,Test schedule,Enviable ekuis
"29-JAN-2024 11:00:00","CLIENTE   ","vaso                                                                                                ","PISCI_AYTO","01-FEB-2024 11:25:55","Agua no de consumo tratada                                                                          ","LAB_MUN   ","    231838","AUTOCONTROL-2024-5082         ","AUTOCONTROL-2024    ","          ","                                                                                                    ","LUDICAS   ","                                                                                                    ","PISCINAS  ","Agua Lúdica                   ","AG_LUDICA ","VASO-I1   ","          ","WMN_LUD_CL","LUD-BASICO"," "
"29-JAN-2024 11:20:00","CLIENTE   ","vaso                                                                                                ","PISCI_AYTO","01-FEB-2024 11:26:02","Agua no de consumo tratada                                                                          ","LAB_MUN   ","    231839","AUTOCONTROL-2024-5083         ","AUTOCONTROL-2024    ","          ","                                                                                                    ","LUDICAS   ","                                                                                                    ","PISCINAS  ","Agua Lúdica                   ","AG_LUDICA ","VASO-I2   ","          ","WMN_LUD_CL","LUD-BASICO"," "
"29-JAN-2024 08:25:00","CLIENTE   ","vaso                                                                                                ","PISCI_AYTO","01-FEB-2024 11:26:09","Agua no de consumo tratada                                                                          ","LAB_MUN   ","    231840","AUTOCONTROL-2024-5084         ","AUTOCONTROL-2024    ","          ","                                                                                                    ","LUDICAS   ","                                                                                                    ","PISCINAS  ","Agua Lúdica                   ","AG_LUDICA ","VASO-AB1  ","          ","WMN_LUD_CL","LUD-BASICO"," "
"29-JAN-2024 08:10:00","CLIENTE   ","vaso                                                                                                ","PISCI_AYTO","01-FEB-2024 11:26:16","Agua no de consumo tratada                                                                          ","LAB_MUN   ","    231841","AUTOCONTROL-2024-5085         ","AUTOCONTROL-2024    ","          ","                                                                                                    ","LUDICAS   ","                                                                                                    ","PISCINAS  ","Agua Lúdica                   ","AG_LUDICA ","VASO-AB2  ","          ","WMN_LUD_CL","LUD-BASICO"," "
"29-JAN-2024 08:04:43","CLIENTE   ","vaso                                                                                                ","PISCI_AYTO","01-FEB-2024 11:26:23","Agua no de consumo tratada                                                                          ","LAB_MUN   ","    231842","AUTOCONTROL-2024-5086         ","AUTOCONTROL-2024    ","          ","                                                                                                    ","LUDICAS   ","                                                                                                    ","PISCINAS  ","Agua Lúdica                   ","AG_LUDICA ","VASO-IB-1 ","          ","WMN_LUD_CL","LUD-BASICO"," "
"29-JAN-2024 09:00:00","CLIENTE   ","vaso                                                                                                ","PISCI_AYTO","01-FEB-2024 11:26:29","Agua no de consumo tratada                                                                          ","LAB_MUN   ","    231843","AUTOCONTROL-2024-5087         ","AUTOCONTROL-2024    ","          ","                                                                                                    ","LUDICAS   ","                                                                                                    ","PISCINAS  ","Agua Lúdica                   ","AG_LUDICA ","VASO-IB-2 ","          ","WMN_LUD_CL","LUD-BASICO"," "
"29-JAN-2024 09:15:00","CLIENTE   ","vaso                                                                                                ","PISCI_AYTO","22-FEB-2024 15:06:03","Agua no de consumo tratada                                                                          ","LAB_MUN   ","    231844","AUTOCONTROL-2024-5088         ","AUTOCONTROL-2024    ","          ","                                                                                                    ","LUDICAS   ","                                                                                                    ","PISCINAS  ","Agua Lúdica                   ","AG_LUDICA ","VASO-IB-3 ","          ","WMN_LUD_CL","LUD-LEGIO "," "
"29-JAN-2024 10:00:00","CLIENTE   ","vaso                                                                                                ","PISCI_AYTO","01-FEB-2024 11:26:36","Agua no de consumo tratada                                                                          ","LAB_MUN   ","    231845","AUTOCONTROL-2024-5089         ","AUTOCONTROL-2024    ","          ","                                                                                                    ","LUDICAS   ","                                                                                                    ","PISCINAS  ","Agua Lúdica                   ","AG_LUDICA ","VASO-M1   ","          ","WMN_LUD_CL","LUD-BASICO"," "
"29-JAN-2024 10:20:00","CLIENTE   ","vaso                                                                                                ","PISCI_AYTO","22-FEB-2024 15:06:11","Agua no de consumo tratada                                                                          ","LAB_MUN   ","    231846","AUTOCONTROL-2024-5090         ","AUTOCONTROL-2024    ","          ","                                                                                                    ","LUDICAS   ","                                                                                                    ","PISCINAS  ","Agua Lúdica                   ","AG_LUDICA ","VASO-M2   ","          ","WMN_LUD_CL","LUD-LEGIO "," "
"29-JAN-2024 09:02:25","          ","                                                                                                    ","LAB_MUN   ","07-FEB-2024 12:40:43","GSCNU-2023                                                                                          ","LAB_MUN   ","    231847","CCI-BROMA-2024-5091           ","CCI-BROMA-2024      ","          ","                                                                                                    ","          ","Control Fibra alimentaria SanPru                                                                    ","          ","Lasaña de carne               ","ALIMENTOS ","NA        ","          ","CONTROL   ","          "," "
"30-JAN-2024 10:00:00","CLIENTE   ","vaso                                                                                                ","PISCI_AYTO","01-FEB-2024 11:26:43","Agua no de consumo tratada                                                                          ","LAB_MUN   ","    231849","AUTOCONTROL-2024-5092         ","AUTOCONTROL-2024    ","          ","                                                                                                    ","LUDICAS   ","                                                                                                    ","PISCINAS  ","Agua Lúdica                   ","AG_LUDICA ","VASO-H1   ","URPA-R2   ","WMN_LUD_CL","LUD-BASICO"," "
"30-JAN-2024 11:20:00","CLIENTE   ","vaso                                                                                                ","PISCI_AYTO","01-FEB-2024 11:26:50","Agua no de consumo tratada                                                                          ","LAB_MUN   ","    231850","AUTOCONTROL-2024-5093         ","AUTOCONTROL-2024    ","          ","                                                                                                    ","LUDICAS   ","                                                                                                    ","PISCINAS  ","Agua Lúdica                   ","AG_LUDICA ","VASO-J1   ","URPA-R2   ","WMN_LUD_CL","LUD-BASICO"," "
"30-JAN-2024 11:20:00","CLIENTE   ","vaso                                                                                                ","PISCI_AYTO","01-FEB-2024 11:26:56","Agua no de consumo tratada                                                                          ","LAB_MUN   ","    231851","AUTOCONTROL-2024-5094         ","AUTOCONTROL-2024    ","          ","                                                                                                    ","LUDICAS   ","                                                                                                    ","PISCINAS  ","Agua Lúdica                   ","AG_LUDICA ","VASO-J2   ","URPA-R2   ","WMN_LUD_CL","LUD-BASICO"," "
"30-JAN-2024 08:10:00","CLIENTE   ","vaso                                                                                                ","PISCI_AYTO","01-FEB-2024 11:27:03","Agua no de consumo tratada                                                                          ","LAB_MUN   ","    231852","AUTOCONTROL-2024-5095         ","AUTOCONTROL-2024    ","          ","                                                                                                    ","LUDICAS   ","                                                                                                    ","PISCINAS  ","Agua Lúdica                   ","AG_LUDICA ","VASO-L1   ","URPA-R2   ","WMN_LUD_CL","LUD-BASICO"," "
